Titulo,Link,Link_img,Marca,Precio_Online,Precio_Normal,Cant_disponible,Atributos,Detalles
"Laptop Gamer MSI Katana GF66-11SC-071SP 15.6"" Intel Core i5-11400H 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-msi-katana-gf66-11sc-071sp-15-6-intel-core-i5-11400h-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/124530.jpg,MSI,"4,399.00","5,199.00",Disponible menos de 10 unidades," Marca, Modelo, Color, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.1, Entradas USB tipo C, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Garantía del proveedor","MSI,KATANA GF66-11SC-071SP,Negro,LCD IPS,FHD,1920x1080 px,Intel Core i5-11400H 11° Generación,Hexa Core,2.70 GHz ~ 4.50 GHz,8 GB,DDR4,3200 MHz,No,512 GB,SSD,Windows 10 Home,Dedicada,4 GB,NVIDIA GeForce GTX 1650,144 Hz,178x178°,1,1,2,1,1,Jack 3.5 mm,Sí,v5.1,No,HD type (30fps@720p),Sí,Sí,2,No,Sí,No,Polímero de litio de 3 celdas 53.5 Wh,Hasta 5 horas,Conector AC/DC,Adaptador de 150W,24.9 mm,359 mm,259 mm,2.25 kg,30.9 cm,9.6 cm,49.7 cm,3.98 kg,No,1 año"
Laptop Miray LPM-BW15-i7 Intel Core i7-6600U 512 GB SSD 8 GB RAM Silver,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-miray-lpm-bw15-i7-intel-core-i7-6600u-512-gb-ssd-8-gb-ram-silver,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/124134-01.jpg,MIRAY,"1,999.00","3,999.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 3.0, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Incluye, Garantía del proveedor","MIRAY,LPM-BW15-i7,Silver,15.6"",Mate IPS,FHD,1920x1080 px,Intel Core i7-6600U,2,8 GB,DDR3,2133 MHz,No,512 GB,SSD,Windows 10 Home,60 Hz,140 °,1,2,3.5mm estéreo,Sí,Sí,No,2.0 MP,No,Sí,2,No,Sí,No,AC/DC,24 cm,36 cm,2 cm,1.7 kg,28 cm,45 cm,6 cm,2.3 Kg,No,Cargador,12 Meses"
"Laptop Gamer Acer AN515-55-58JL 15.6"" 10th Gen Intel Core i5-10300H 1TB HDD + 256GB SSD 16GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-an515-55-58jl-15-6-10th-gen-intel-core-i5-10300h-1tb-hdd-256gb-ssd-16gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/124348_1.jpg,ACER,"5,499.00","6,099.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Disco duro, Velocidad del disco duro, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Entradas HDMI, Entradas USB 3.1, Entradas USB tipo C, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","ACER,AN515-55-58JL,Negro,15.6"",LCD,FHD IPS,1920x1080 px,10th Gen Intel Core i5-10300H,Quad Core,2.50 GHz,1 TB,7200 RPM,16 GB,DDR4,Sí,256 GB,SSD,Windows 10 Home,Dedicada,6 GB,NVIDIA GeForce RTX 3060,144 Hz,1,3,1,1,1,Sí,5.0,No,Sí,Sí,Dolby audio,Sí,2,No,Sí,Sí,Ion Litio (Li-Ion) 4 celdas,Hasta 8 horas,57w,23.90 mm,363.4 mm,255 mm,2.30 kg,No,Adaptador de corriente, Cable alimentación,1 año"
"Laptop HP Omen 15-en0001la 15.6"" AMD Ryzen 7 4800H 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-omen-15en0001la,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/120898.jpg,HP,"5,399.00","5,699.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Entradas USB 2.0, Entradas USB tipo C, Puertos RJ45, Display Port, Wifi integrado, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","HP,15-en0001la,Negro,15.6"",1920x1080 px,AMD Ryzen™7 4800H,8 núcleos,8 GB,No,SD,512 GB,Windows 10 Home,Dedicada,4 GB,NVIDIA GeForce GTX 1650 Ti (GDDR6 de 4 GB dedicada),1,1,1,1.4 ,Sí,No,Cámara HD HP Wide Vision con doble micrófono digital integrado,No,Sí,No,No,Sí,Adaptador de alimentación de CA inteligente de 150 W, 35.79 cm,23.97 cm,2.25 cm,2.37 Kg,No,1 año"
"Laptop MSI Modern 15 A11ML 15.6"" Intel Core i5-1135G7 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-msi-modern-15-a11ml-15-6-intel-core-i5-1135g7-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/o/2/o2-1.jpg,MSI,"3,799.00","4,599.00",Disponible menos de 5 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 3.1, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Incluye, Garantía del proveedor","MSI,Modern 15 A11ML,15.6"",LCD IPS, 45% NTSC,FHD,1920x1080 px,Intel Core i5-1135G7 11° Generación,Quad Core,2.40 GHz ~ 4.20 GHz,8 GB,DDR4,3200 MHz,No,Hasta 64 GB,Micro SD,512 GB,NVMe PCIe Gen3x4 SSD,Windows 10 Home,Integrada,Intel Iris Xe graphics,60 Hz,178x178°,1,3,1,Sí,5.1,No,Tipo HD (30 fps a 720p),No,Nahimic,Sí,2,No,No,Sí,Polímero de litio de 3 celdas 52 Wh,Hasta 6 horas,Normal,Conector AC/DC,Adaptador de 65W,16.9 mm,356.8 mm,233.75 mm,1.6 kg,36.4 cm,10 cm,49.8 cm,3.15 kg,No,Adaptador de corriente, Cable alimentación,1 año"
"Laptop Huawei MateBook 14 14"" 2K IPS AMD R7 4800H 512GB SSD 8GB RAM  Windows Home",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-huawei-matebook-14-kelvinl-wde9bq-14-amd-ryzen-7-4800h-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/125326_1.jpg,HUAWEI,"3,999.00","4,999.00",Disponible menos de 5 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Angulo de visión, Entradas HDMI, Entradas USB 3.1, Entradas USB tipo C, Entradas VGA, Display Port, Thunderbolt, Wifi integrado, Bluetooth, Pantalla touch, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","HUAWEI,KELVINL-WDE9BQ       ,14"",LED IPS,2160 x 1440, 185 PPI,AMD Ryzen 7 4800H,8 núcleos,8 GB,DDR4,No,SD, Micro SD,512 GB,SSD,Windows 10 Home,Integrada,AMD Radeon Graphics,178 grados,1,2,1,1,1,1,Sí,5.0,No,Sí,Sí,2,Sí,No,No,15,9 mm,307,5 mm,223,8 mm,Aprox. 1,49 kg,No,Tarjeta de garantía, Guía de inicio rápido, Adaptador de corriente de 65 W, Cable cargador USB-C,1 año"
"Laptop HP 15-dy2056la 15.6"" Intel Core i5-1135G7 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-15-dy2056la-15-6-intel-core-i5-1135g7-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/_/1_119.jpg,HP,"2,999.00","2,999.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Memoria optane, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB tipo C, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Garantía del proveedor","HP,15-dy2056la,Plateado natural,15.6"",HD,1366x768 px,Intel Core i5-1135G7,4,hasta 4,2 GHz,8 GB,DDR4,2666 MHz,No,SD multiformato,512 GB,SSD,32 GB,Windows 10 Home,Integrada,Gráficos Intel Iris X,1,1,Sí,4.2,No,Cámara HD HP TrueVision de 720p,No,Sí,2,Sí,Sí,No,Iones de litio de 3 celdas y 41 Wh,Hasta 9 horas,Adaptador de alimentación de CA inteligente de 45 W,1,79 cm,24,2 cm,35,85 cm,1,69 kg,6,9 cm,52 cm,30,5 cm,2,2 kg,No,1 año"
"Laptop Huawei MateBook D14 14"" FHD IPS i5-10210U 512GB SSD 8GB RAM Windows Home + Gratis: 1 Año de Office 365 Preinstalado",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-huawei-matebook-d14-nobelb-wah9e-14-intel-core-i5-10210u-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/124477_1_1.jpg,HUAWEI,"2,799.00","3,699.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.0, Entradas USB tipo C, Thunderbolt, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","HUAWEI,NobelB-WAH9E,Gris,14"",LED IPS,FHD,1920x1080 px, Intel Core i5 10210U,Quad Core,1.6 GHz (Turbo: 4.2GHz),8 GB,DDR4,2400 MHz,No,512 GB,SSD,Windows 10 Home,Integrada,Intel UHD Graphics,1,1,1,1,1,Sí,Bluetooth 5.0,No, Cámara escondida en el teclado  / Píxeles de cámara: 1 MP (720P HD),Sí,Sí,2,Sí,No,Sí,56 Wh (3665mAh@15.28V),Hasta 10 horas,Adaptador de energía HUAWEI USB-C (65 W),5% a 95%,15.9 mm,322.5 mm,214.8 mm,1.38 kg,No,Manual, Adaptador de corriente USB, Batería,1 año"
"Laptop HP 15-ef1020la 15.6"" AMD Ryzen 7 4700U 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-15-ef1020la-15-6-amd-ryzen-7-4700u-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/_/1_123.jpg,HP,"3,099.00","3,099.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB tipo C, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Garantía del proveedor","HP,15-ef1020la,Plateado natural,15.6"",HD,1366x768 px,AMD Ryzen 7 4700U,8 núcleos,8 core 25W (2.0GHz,turbo up to 4.2GHz), 3200MHz/4MB L2,8 GB,DDR4,2666MT/s,No,SD multiformato,512 GB,SSD,Windows 10 Home,Integrada,Gráficos AMD Radeon ,1,1,Sí,4.2,No,Cámara HD HP TrueVision de 720p,No,Sí,2,Sí,Sí,No,Iones de litio de 3 celdas y 41 Wh,Hasta 10 horas,Adaptador de alimentación de CA inteligente de 45 W,1,79 cm ,24,2 cm ,35,85 cm ,1,69 kg ,30,5 cm,6,9 cm,48,3 cm,2,53 kg,No,1 año"
"Laptop Gamer Acer AN515-55-57JM 15.6"" Intel Core i5-10300H 256GB SSD + 1TB HDD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-an515-55-57jm-15-6-intel-core-i5-10300h-256gb-ssd-1tb-hdd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/a/n/an515-55-57jm_mesa_de_trabajo_1_copia_7.jpg,ACER,"3,899.00","4,399.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Entradas HDMI, Entradas USB 3.2, Entradas USB 3.2 tipo C, Puertos RJ45, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","ACER,AN515-55-57JM,Negro,LED,FHD IPS,1920x1080 px,Intel Core i5-10300H ,Quad Core,2.5 Ghz,8 GB,DDR4,Sí,1TB HDD + 256GB SSD,HDD y SSD,Windows 10 Home,Dedicada,4 GB,Nvida RTX3050,144 Hz,1,3,1,1,Sí,v5.0,No,Si,No,Dolby audio,Sí,2,No,Sí,Sí,Polímero de litio- 4 celdas,Hasta 8 horas,57w,2.39 cm,36.34 cm,25.5 cm,2.3 kg,No,1 año"
"Laptop Huawei MateBook D15 15.6"" FHD IPS i3-10110U 256GB SSD 8GB RAM Windows Home",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-huawei-matebook-d15-bohrb-wai9a-15-6-intel-core-i3-10110u-256gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/125243_1.jpg,HUAWEI,"1,999.00","2,999.00",Disponible menos de 5 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Angulo de visión, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.0, Entradas USB tipo C, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Bloqueo de seguridad, Micrófono integrado, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","HUAWEI,BOHRB-WAI9A,15.6"",IPS,FHD,1920x1080 px,Intel Core i3-10110U,2,2, 1 GHz (hasta 4, 1 GHz) ,8 GB,DDR4,Sí,256 GB,SSD,Windows 10 Home,Integrada,Gráficos Intel UHD 620,178 grados,1,2,1,1,Jack 3.5  mm,Sí,4.2,No,Sí,Sí,Sí,No,Sí,16.9 mm,357.8 mm,229.9 mm,1.53 kilogramos,No,1 año"
"Laptop Gamer Acer PT516-51S-76HY 16"" Intel Core i7-11800H 1TB SSD 32GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-pt516-51s-76hy-16-intel-core-i7-11800h-1tb-ssd-32gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/p/t/pt516-51s-76hy_mesa-de-trabajo-1-copia-3.jpg,ACER,"13,399.00","13,999.00",Disponible menos de 5 unidades," Marca, Modelo, Color, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Entradas HDMI, Entradas USB 3.2, Entradas USB 3.2 tipo C, Puertos RJ45, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","ACER,PT516-51S-76HY,Gris,LED,WQXGA,2560x1600 px,Intel Core i7-11800H,Octa Core,2.3 Ghz,32 GB,DDR4,Sí,1 TB,SSD,Windows 10 Home,Dedicada,8 GB,NVIDIA® GeForce RTX™ 3080,165 Hz,1,3,1,1,Sí,v5.1,No,1 MP,No,Dolby audio,Sí,2,No,Sí,Sí,Ion Litio (Li-Ion) 4 celdas,Hasta 5 horas,99w,1.99 cm,35.85 cm,26.24 cm,2.45 kg,No,1 año"
"Laptop Lenovo IdeaPad 5i 14"" Intel Core i3 - 1005G1 256GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lenovo-ideapad-5i-14-intel-core-i3-1005g1-256gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/8/1/81yh00mxlm-0.jpg,LENOVO,"2,399.00","2,399.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB 3.1, Entradas USB tipo C, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Tipo de teclado, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","LENOVO,81YH00MXLM,14"",TN  Antirreflejo,HD,1366x768 px,Intel Core i3 - 1005G1 10th Generación,Dual Core,1.2 GHz,8 GB,DDR4,3200 MHz,No,SD, SDHC, SDXC, MMC,256 GB,SSD,Windows 10 Home,Integrada,Intel UHD Graphics,1,2,1,Jack 3.5  mm,Sí,5.0,No,HD 720 px,No,Dolby audio,Sí,2,No,No,Español,No,Polímero de litio 44.5 Wh,Hasta 9 horas,Carga normal,2-pin, Wall-mount,45W,1.79 - 1.99 cm,32.1 cm,21.1 cm,1.39 kg,No,Adaptador de corriente, Cable alimentación,1 año"
"Laptop Lenovo IdeaPad 3i 14"" Intel Pentium Silver N5030 256GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lenovo-ideapad-3i-14-intel-pentium-silver-n5030-256gb-ssd,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/126259_2_1.jpg,LENOVO,"1,299.00","1,899.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.2, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Tipo de teclado, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","LENOVO,IdeaPad 3i,Negro,14"",TN Anti-glare,FHD,1920x1080 px,Intel Pentium Silver N5030,Quad Core,1.1GHz,8 GB,DDR4,2400 MHz,No,Hasta 8 GB,SD, SDHC, SDXC, MMC,256 GB,SSD,Windows 11 Home,Integrada,Intel UHD Graphics 605,1,1,1,Jack 3.5 mm,Sí,v5.0,No,0.3MP con obturador de privacidad,No,Dolby audio,Sí,2,No,No,Español,No,Polímero de litio 35 Wh,Hasta 14 horas,2-pin, Wall-mount,45W,1.99 cm,32.7 cm,24.1 cm,1.5 kg,No,Adaptador de corriente, Cable alimentación, Manual del usuario,1 año"
